textbox1,,,,,,,,,,,,,,,,,
"UserID: MITRA10HO\budi.warman - Wednesday, 03-Jun-2026 13:13:31
Stock Warehouse By Location Report
Location: 80002 - MITRA10 SOLO BARU",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
LocationId,LocationName,StorageLocationId,ZoneId,StorageLocationActiveStatus,ItemCategoryDescription,ItemNo,BarcodeNo,ItemDescription,BaseUOM,LotNo,BatchNo,ReceivedDate,ExpiredDate,StockOnHandQty,AvailableQty,ToBePickedQty,PickedQtyBaseUOM
80002,MITRA10 SOLO BARU,D490020103,DISPLAY DETAIL,ACTIV,KITCHEN,1300004258,2100000855599,C/LINEA BUILT IN HOB 3B 52X60 40235056 GLN60 BLACK,UNIT,80002-2604-000000728,,08-04-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C370030102,KITCHEN,ACTIV,KITCHEN,1300004274,2100000855759,C/LINEA COOKER HOOD 50X60 40330002 LSH601 BLACK,UNIT,80002-2604-000003349,,25-04-2026,,2,2,0,0
80002,MITRA10 SOLO BARU,C370030202,KITCHEN,ACTIV,KITCHEN,1300004276,2100000855773,C/LINEA COOKER HOOD 53X93 40330004 LSH902 BLACK,UNIT,80002-2604-000003346,,25-04-2026,,2,2,0,0
80002,MITRA10 SOLO BARU,C370110102,KITCHEN,ACTIV,KITCHEN,1300004280,2100000855810,C/LINEA BIH 86X50 GLIX 86.3G.AI.AL.2TR 40235066 BL,UNIT,80002-2605-000005281,1,27-05-2026,,2,2,0,0
80002,MITRA10 SOLO BARU,D490020103,DISPLAY DETAIL,ACTIV,KITCHEN,1300004285,2100000855865,C/LINEA BIH 3B 83X50 LWE 78.3G 40235083 BLACK,UNIT,80002-2604-000000729,,08-04-2026,,4,4,0,0
80002,MITRA10 SOLO BARU,C370040102,KITCHEN,ACTIV,KITCHEN,1300004334,2100000856350,C/TEKA BIH 65X57 40231106 GWN LUX60.3G.AI.AL.TR BL,UNIT,80002-2603-000006046,Z4,26-03-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C370030102,KITCHEN,ACTIV,KITCHEN,1300004347,2100000856480,C/TEKA SLIM COOKER HOOD 60CM 40241003 HGI601 BLACK,UNIT,80002-2604-000003350,,25-04-2026,,4,4,0,0
80002,MITRA10 SOLO BARU,D370090101,DISPLAY DETAIL,ACTIV,KITCHEN,1300004373,2100000856749,C/TEKA BIH 2B 12X80 GKF LUX 75.2G 40232013 BLACK,UNIT,80002-2602-000001843,,12-02-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C370040102,KITCHEN,ACTIV,KITCHEN,1300004376,2100000856770,C/TEKA BIH 4B 18X66 GKN LUX 60.4G.AI.AL.TR BLACK,UNIT,80002-2602-000004307,,26-02-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000015,2100000827701,POCARI SWEAT PET 500ML - 24,PCS,80002-2605-000004197,1,21-05-2026,,48,48,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000015,2100000827701,POCARI SWEAT PET 500ML - 24,PCS,80002-2512-000005254,Zp5,29-12-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000015,2100000827701,POCARI SWEAT PET 500ML - 24,PCS,80002-2605-000004197,1,21-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000016,2100000827718,POCARI SWEAT PET 350ML - 24,PCS,80002-2601-000002229,,19-01-2026,,11,11,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000016,2100000827718,POCARI SWEAT PET 350ML - 24,PCS,80002-2605-000004200,,21-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000017,2100000827725,POCARI SWEAT ION WATER 350ML - 24,PCS,80002-2605-000004201,,21-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000017,2100000827725,POCARI SWEAT ION WATER 350ML - 24,PCS,80002-2604-000002110,,17-04-2026,,28,28,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000018,2100000827732,ORONAMIN C DRINK,PCS,80002-2601-000002231,,19-01-2026,,3,3,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000018,2100000827732,ORONAMIN C DRINK,PCS,80002-2605-000003454,,19-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,C260170202,HARDWARE,ACTIV,MISCELLANEOUS,1600000019,2100000829347,FRUIT TEA PET 500ML APPLE - 24,PCS,80002-2605-000005704,,29-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,D030200103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000019,2100000829347,FRUIT TEA PET 500ML APPLE - 24,PCS,80002-2603-000005513,,24-03-2026,,5,5,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000020,2100000829354,FRUIT TEA PET 500ML BLACKCURRANT - 24,PCS,80002-2605-000004202,,21-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000020,2100000829354,FRUIT TEA PET 500ML BLACKCURRANT - 24,PCS,80002-2511-000024564,,18-11-2025,,9,9,0,0
80002,MITRA10 SOLO BARU,C260170202,HARDWARE,ACTIV,MISCELLANEOUS,1600000021,2100000829361,FRUIT TEA PET 500ML EXTREM - 24,PCS,80002-2605-000005705,,29-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000021,2100000829361,FRUIT TEA PET 500ML EXTREM - 24,PCS,80002-2511-000024062,,14-11-2025,,10,10,0,0
80002,MITRA10 SOLO BARU,D030200103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000021,2100000829361,FRUIT TEA PET 500ML EXTREM - 24,PCS,80002-2511-000023862,,14-11-2025,,17,17,0,0
80002,MITRA10 SOLO BARU,C260170202,HARDWARE,ACTIV,MISCELLANEOUS,1600000022,8996006853394,FRUIT TEA PET 500ML STRAWBERRY - 24,PCS,80002-2605-000005706,,29-05-2026,,24,24,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000022,8996006853394,FRUIT TEA PET 500ML STRAWBERRY - 24,PCS,80002-2511-000024061,,14-11-2025,,31,31,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2511-000023860,,14-11-2025,,42,42,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2511-000024562,,18-11-2025,,14,14,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2601-000001584,,14-01-2026,,41,41,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2601-000003931,1,29-01-2026,,21,21,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2603-000000982,,05-03-2026,,20,20,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2605-000005634,1,29-05-2026,,6,6,0,0
80002,MITRA10 SOLO BARU,C260170102,HARDWARE,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2605-000005708,,29-05-2026,,120,120,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2511-000025812,,23-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2601-000003931,1,29-01-2026,,3,3,0,0
80002,MITRA10 SOLO BARU,D030190103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000023,8996006852045,PRIMA 600ML   - 24,PCS,80002-2603-000000982,,05-03-2026,,39,39,0,0
80002,MITRA10 SOLO BARU,C260180102,HARDWARE,ACTIV,MISCELLANEOUS,1600000024,8996006856869,SOSRO TEH BOTOL KOTAK 300ML - 24,PCS,80002-2605-000004199,,21-05-2026,,48,48,0,0
80002,MITRA10 SOLO BARU,CONSOLE,QUARANTINE,ACTIV,MISCELLANEOUS,1600000024,8996006856869,SOSRO TEH BOTOL KOTAK 300ML - 24,PCS,80002-2605-000004199,,21-05-2026,,50,50,0,0
80002,MITRA10 SOLO BARU,D030200103,DISPLAY DETAIL,ACTIV,MISCELLANEOUS,1600000024,8996006856869,SOSRO TEH BOTOL KOTAK 300ML - 24,PCS,80002-2603-000000983,,05-03-2026,,31,31,0,0
80002,MITRA10 SOLO BARU,C260170202,HARDWARE,ACTIV,MISCELLANEOUS,1600000025,8996006855145,SOSRO TEH BOTOL ORIGINAL PET 450ML - 24,PCS,80002-2605-000005707,,29-05-2026,,96,96,0,0
80002,MITRA10 SOLO BARU,C260180102,HARDWARE,ACTIV,MISCELLANEOUS,1600000025,8996006855145,SOSRO TEH BOTOL ORIGINAL PET 450ML - 24,PCS,80002-2605-000004193,1,21-05-2026,,48,48,0,0
80002,MITRA10 SOLO BARU,C260180102,HARDWARE,ACTIV,MISCELLANEOUS,1600000025,8996006855145,SOSRO TEH BOTOL ORIGINAL PET 450ML - 24,PCS,80002-2605-000005640,1,29-05-2026,,48,48,0,0
